row_index,host_time_s,elapsed_s,frame_number,vicon_time_s,x_m,y_m,z_m,vx_mps,valid,occluded
857,1784097314.165246725,2.857923508,20649215,68830.716666667,-1.767776151,0.138632470,0.088904148,-1.041712147,1,0
858,1784097314.168523312,2.861200094,20649216,68830.720000000,-1.771553146,0.138832163,0.091138102,-1.133098439,1,0
859,1784097314.171794891,2.864471674,20649217,68830.723333333,-1.775353148,0.139066776,0.093358585,-1.140000432,1,0
860,1784097314.175477982,2.868154764,20649218,68830.726666667,-1.778968386,0.139193317,0.095384086,-1.084571496,1,0
861,1784097314.178642988,2.871319771,20649219,68830.730000000,-1.782337843,0.139418003,0.097284691,-1.010837148,1,0
862,1784097314.181882858,2.874559641,20649220,68830.733333333,-1.785872320,0.139529327,0.099300201,-1.060343120,1,0
863,1784097314.185102701,2.877779484,20649221,68830.736666667,-1.789412611,0.139672099,0.101033799,-1.062087294,1,0
864,1784097314.188440561,2.881117344,20649222,68830.740000000,-1.792894751,0.139700601,0.102531280,-1.044641879,1,0
865,1784097314.192445993,2.885122776,20649223,68830.743333333,-1.796451930,0.139780430,0.103839568,-1.067153713,1,0
866,1784097314.195486069,2.888162851,20649224,68830.746666667,-1.799826421,0.139967100,0.105209650,-1.012347347,1,0
867,1784097314.198803902,2.891480684,20649225,68830.750000000,-1.803239517,0.140137774,0.106760360,-1.023928856,1,0
868,1784097314.201997995,2.894674778,20649226,68830.753333333,-1.807026693,0.140431693,0.107858711,-1.136152901,1,0
869,1784097314.205258608,2.897935390,20649227,68830.756666667,-1.810724171,0.140839848,0.108926554,-1.109243139,1,0
870,1784097314.208742619,2.901419401,20649228,68830.760000000,-1.813987919,0.141277480,0.109625562,-0.979124646,1,0
871,1784097314.212119102,2.904795885,20649229,68830.763333333,-1.817277885,0.141593866,0.110364564,-0.986989550,1,0
872,1784097314.215314627,2.907991409,20649230,68830.766666667,-1.820907777,0.141651437,0.111407221,-1.088967809,1,0
873,1784097314.218544722,2.911221504,20649231,68830.770000000,-1.824615015,0.141760994,0.111806307,-1.112171439,1,0
874,1784097314.221799135,2.914475918,20649232,68830.773333333,-1.828450938,0.141783073,0.112278430,-1.150776704,1,0
875,1784097314.225412607,2.918089390,20649233,68830.776666667,-1.832239332,0.141778562,0.112893705,-1.136518169,1,0
876,1784097314.228803635,2.921480417,20649234,68830.780000000,-1.835915517,0.141849466,0.113365057,-1.102855719,1,0
877,1784097314.231899738,2.924576521,20649235,68830.783333333,-1.839414762,0.141876881,0.113493993,-1.049773462,1,0
878,1784097314.235114574,2.927791357,20649236,68830.786666667,-1.842953036,0.141884189,0.113289379,-1.061482212,1,0
879,1784097314.238428831,2.931105614,20649237,68830.790000000,-1.846447355,0.141975251,0.112661207,-1.048295769,1,0
880,1784097314.242053032,2.934729815,20649238,68830.793333333,-1.850167126,0.141938672,0.112625461,-1.115931158,1,0
881,1784097314.245463610,2.938140392,20649239,68830.796666667,-1.853483511,0.142139236,0.112134705,-0.994915453,1,0
882,1784097314.248591423,2.941268206,20649240,68830.800000000,-1.856567546,0.142457476,0.111990611,-0.925210547,1,0
883,1784097314.252066374,2.944743156,20649241,68830.803333333,-1.859793774,0.142807248,0.111473180,-0.967868526,1,0
884,1784097314.255255461,2.947932243,20649242,68830.806666667,-1.862654661,0.143077622,0.110416104,-0.858265854,1,0
885,1784097314.258744717,2.951421499,20649243,68830.810000000,-1.865605282,0.143265254,0.110175330,-0.885186482,1,0
886,1784097314.262269258,2.954946041,20649244,68830.813333333,-1.868820419,0.143317115,0.109402576,-0.964541150,1,0
887,1784097314.265257359,2.957934141,20649245,68830.816666667,-1.872216431,0.143803194,0.107861399,-1.018803386,1,0
888,1784097314.268642902,2.961319685,20649246,68830.820000000,-1.876814047,0.144448854,0.106013151,-1.379284777,1,0
889,1784097314.271811485,2.964488268,20649247,68830.823333333,-1.880536005,0.144748349,0.105147749,-1.116587509,1,0
890,1784097314.275452614,2.968129396,20649248,68830.826666667,-1.883704747,0.144982632,0.103729359,-0.950622732,1,0
891,1784097314.278829098,2.971505880,20649249,68830.830000000,-1.886898105,0.144958722,0.102630154,-0.958007198,1,0
892,1784097314.281937599,2.974614382,20649250,68830.833333333,-1.890007426,0.144848497,0.100949622,-0.932796339,1,0
893,1784097314.285106659,2.977783442,20649251,68830.836666667,-1.893339986,0.144995320,0.099129485,-0.999768150,1,0
894,1784097314.288422346,2.981099129,20649252,68830.840000000,-1.896901723,0.145276480,0.097527802,-1.068521058,1,0
895,1784097314.292064190,2.984740973,20649253,68830.843333333,-1.900553016,0.145508409,0.095510391,-1.095387960,1,0
896,1784097314.295356512,2.988033295,20649254,68830.846666667,-1.903885257,0.146242565,0.094129504,-0.999672163,1,0
897,1784097314.298571110,2.991247892,20649255,68830.850000000,-1.907594775,0.146098696,0.091460883,-1.112855376,1,0
898,1784097314.301892042,2.994568825,20649256,68830.853333333,-1.909265785,0.146192669,0.093850820,-0.501303094,1,0
899,1784097314.305105209,2.997781992,20649257,68830.856666667,-1.912954890,0.146476066,0.091571586,-1.106731296,1,0
900,1784097314.309004068,3.001680851,20649258,68830.860000000,-1.917501217,0.147017708,0.086617437,-1.363898187,1,0
901,1784097314.312043667,3.004720449,20649259,68830.863333333,-1.921201373,0.147240056,0.084024890,-1.110046980,1,0
902,1784097314.315196991,3.007873774,20649260,68830.866666667,-1.924654050,0.147431122,0.081575930,-1.035803062,1,0
903,1784097314.318390846,3.011067629,20649261,68830.870000000,-1.928402142,0.147566320,0.078828515,-1.124427514,1,0
904,1784097314.321775198,3.014451981,20649262,68830.873333333,-1.932160035,0.147285881,0.075746843,-1.127367834,1,0
905,1784097314.325271368,3.017948151,20649263,68830.876666667,-1.935716055,0.147070947,0.072752441,-1.066806050,1,0
906,1784097314.328532934,3.021209717,20649264,68830.880000000,-1.939217712,0.147082688,0.069930990,-1.050497162,1,0
907,1784097314.331764936,3.024441719,20649265,68830.883333333,-1.942701305,0.147125134,0.066715094,-1.045077897,1,0
908,1784097314.335138798,3.027815580,20649266,68830.886666667,-1.946158925,0.147396339,0.063267433,-1.037285895,1,0
909,1784097314.338369846,3.031046629,20649267,68830.890000000,-1.949778571,0.147772814,0.059731362,-1.085893725,1,0
910,1784097314.342599154,3.035275936,20649268,68830.893333333,-1.953330191,0.147928928,0.056169669,-1.065486084,1,0
911,1784097314.345340729,3.038017511,20649269,68830.896666667,-1.956594002,0.148218589,0.052314325,-0.979143404,1,0
912,1784097314.348694563,3.041371346,20649270,68830.900000000,-1.959701218,0.148549469,0.048287768,-0.932164626,1,0
913,1784097314.351800680,3.044477463,20649271,68830.903333333,-1.962750073,0.148653631,0.044187387,-0.914656543,1,0
914,1784097314.355285168,3.047961950,20649272,68830.906666667,-1.965850411,0.148924879,0.040611160,-0.930101458,1,0
915,1784097314.358960390,3.051637173,20649273,68830.910000000,-1.968756789,0.149242452,0.037258612,-0.871913300,1,0
916,1784097314.362150192,3.054826975,20649274,68830.913333333,-1.971846521,0.149039276,0.033073854,-0.926919744,1,0
917,1784097314.365187883,3.057864666,20649275,68830.916666667,-1.975871751,0.149694001,0.029576115,-1.207568935,1,0
918,1784097314.368474483,3.061151266,20649276,68830.920000000,-1.979567945,0.149950883,0.025780490,-1.108858123,1,0
919,1784097314.372494221,3.065171003,20649277,68830.923333333,-1.982890170,0.150042966,0.021645751,-0.996667636,1,0
920,1784097314.375976562,3.068653345,20649278,68830.926666667,-1.985914329,0.149959664,0.017110569,-0.907247839,1,0
921,1784097314.379060268,3.071737051,20649279,68830.930000000,-1.988789913,0.150080446,0.012831544,-0.862674949,1,0
922,1784097314.381914616,3.074591398,20649280,68830.933333333,-1.992313486,0.150378141,0.012943436,-1.057071943,1,0
923,1784097314.385091305,3.077768087,20649281,68830.936666667,-1.996072501,0.150645687,0.015186158,-1.127704454,1,0
924,1784097314.388583183,3.081259966,20649282,68830.940000000,-1.999669816,0.150399502,0.016105001,-1.079194731,1,0
925,1784097314.392369986,3.085046768,20649283,68830.943333333,-2.003630564,0.151036523,0.018514806,-1.188224318,1,0
926,1784097314.395690918,3.088367701,20649284,68830.946666667,-2.007640637,0.151267240,0.020166305,-1.203021819,1,0
927,1784097314.398509502,3.091186285,20649285,68830.950000000,-2.011540441,0.151349462,0.021003196,-1.169941299,1,0
928,1784097314.401853800,3.094530582,20649286,68830.953333333,-2.015387833,0.151414516,0.022034528,-1.154217577,1,0
929,1784097314.405234337,3.097911119,20649287,68830.956666667,-2.018674380,0.151311752,0.022515446,-0.985964208,1,0
930,1784097314.408813238,3.101490021,20649288,68830.960000000,-2.022416146,0.151360472,0.024173494,-1.122529623,1,0
931,1784097314.412079811,3.104756594,20649289,68830.963333333,-2.026634221,0.151678115,0.026754668,-1.265422603,1,0
932,1784097314.415172100,3.107848883,20649290,68830.966666667,-2.030474866,0.151953514,0.028177566,-1.152193307,1,0
933,1784097314.418601990,3.111278772,20649291,68830.970000000,-2.034446938,0.152023577,0.029227070,-1.191621736,1,0
934,1784097314.421760082,3.114436865,20649292,68830.973333333,-2.038316086,0.151997067,0.029914558,-1.160744475,1,0
935,1784097314.425454140,3.118130922,20649293,68830.976666667,-2.042301137,0.152079540,0.030889053,-1.195515307,1,0
936,1784097314.428817749,3.121494532,20649294,68830.980000000,-2.046189673,0.152045113,0.031816199,-1.166560600,1,0
937,1784097314.431793690,3.124470472,20649295,68830.983333333,-2.049920350,0.152225316,0.032733889,-1.119203064,1,0
938,1784097314.435132980,3.127809763,20649296,68830.986666667,-2.053413228,0.152446362,0.033081286,-1.047863472,1,0
939,1784097314.438492775,3.131169558,20649297,68830.990000000,-2.057396573,0.152545666,0.033680075,-1.195003457,1,0
940,1784097314.442108870,3.134785652,20649298,68830.993333333,-2.061225555,0.152797349,0.033795379,-1.148694762,1,0
941,1784097314.445485353,3.138162136,20649299,68830.996666667,-2.065235186,0.153106105,0.033998919,-1.202889176,1,0
942,1784097314.448513985,3.141190767,20649300,68831.000000000,-2.069144786,0.153384320,0.034092390,-1.172880197,1,0
943,1784097314.451916695,3.144593477,20649301,68831.003333333,-2.072803992,0.153557621,0.033832728,-1.097761712,1,0
944,1784097314.455317736,3.147994518,20649302,68831.006666667,-2.076413693,0.153852246,0.033403003,-1.082910269,1,0
945,1784097314.458811998,3.151488781,20649303,68831.010000000,-2.079941903,0.154130568,0.032705677,-1.058462897,1,0
946,1784097314.462173462,3.154850245,20649304,68831.013333333,-2.083460226,0.154278162,0.032063610,-1.055496856,1,0
947,1784097314.465380192,3.158056974,20649305,68831.016666667,-2.086574660,0.154286034,0.031179847,-0.934330233,1,0
948,1784097314.468513012,3.161189795,20649306,68831.020000000,-2.089895745,0.154256142,0.030521649,-0.996325594,1,0
949,1784097314.471765995,3.164442778,20649307,68831.023333333,-2.093559553,0.154556036,0.030387702,-1.099142489,1,0
950,1784097314.475466967,3.168143749,20649308,68831.026666667,-2.097281859,0.155301619,0.030829738,-1.116691635,1,0
951,1784097314.478827238,3.171504021,20649309,68831.030000000,-2.101392168,0.155549336,0.030364940,-1.233092837,1,0
952,1784097314.481974602,3.174651384,20649310,68831.033333333,-2.105039106,0.155705862,0.029396553,-1.094081488,1,0
953,1784097314.485271692,3.177948475,20649311,68831.036666667,-2.108659372,0.155989455,0.028457747,-1.086079624,1,0
954,1784097314.488474846,3.181151628,20649312,68831.040000000,-2.112256681,0.156128981,0.027434227,-1.079192766,1,0
955,1784097314.492209196,3.184885979,20649313,68831.043333333,-2.115548758,0.156149254,0.026209421,-0.987623025,1,0
956,1784097314.495424986,3.188101768,20649314,68831.046666667,-2.118775620,0.155973906,0.024111727,-0.968058544,1,0
957,1784097314.498792410,3.191469193,20649315,68831.050000000,-2.122353931,0.156603320,0.023298502,-1.073493554,1,0
958,1784097314.501799345,3.194476128,20649316,68831.053333333,-2.126202219,0.156382578,0.020785673,-1.154486182,1,0
959,1784097314.505221128,3.197897911,20649317,68831.056666667,-2.129859184,0.156923604,0.019912532,-1.097089634,1,0
960,1784097314.508689165,3.201365948,20649318,68831.060000000,-2.133489366,0.157287304,0.017673091,-1.089054483,1,0
961,1784097314.512219667,3.204896450,20649319,68831.063333333,-2.135272930,0.157541116,0.019162005,-0.535069221,1,0
962,1784097314.515134811,3.207811594,20649320,68831.066666667,-2.138477094,0.157910678,0.017651728,-0.961249108,1,0
963,1784097314.518488169,3.211164951,20649321,68831.070000000,-2.141981784,0.158177793,0.016191155,-1.051407118,1,0
964,1784097314.521834850,3.214511633,20649322,68831.073333333,-2.145624703,0.158420903,0.014969219,-1.092875606,1,0
965,1784097314.525475025,3.218151808,20649323,68831.076666667,-2.149308966,0.158559327,0.015442547,-1.105279129,1,0
966,1784097314.528922796,3.221599579,20649324,68831.080000000,-2.153032808,0.158842975,0.016727108,-1.117152392,1,0
967,1784097314.531871080,3.224547863,20649325,68831.083333333,-2.156816558,0.159023211,0.017494715,-1.135124941,1,0
968,1784097314.535101175,3.227777958,20649326,68831.086666667,-2.160369879,0.159325713,0.019194190,-1.065996449,1,0
969,1784097314.538484573,3.231161356,20649327,68831.090000000,-2.163746149,0.159496172,0.019943987,-1.012880993,1,0
970,1784097314.542168140,3.234844923,20649328,68831.093333333,-2.167347563,0.159468397,0.020236973,-1.080424087,1,0
971,1784097314.545381546,3.238058329,20649329,68831.096666667,-2.173909690,0.157707214,0.015546203,-1.968638272,1,0
972,1784097314.548490524,3.241167307,20649330,68831.100000000,-2.177409656,0.157771544,0.016134173,-1.049989753,1,0
