host_time_s,elapsed_s,frame_number,channel,name,ball_valid,ball_occluded,ball_x_m,ball_y_m,ball_z_m,ball_qx,ball_qy,ball_qz,ball_qw,base_valid,base_x_m,base_y_m,base_z_m,base_qx,base_qy,base_qz,base_qw,clean_segment_id
1782463486.443252325,28.607949495,8122,vicon_state_data,ball,1,0,3.017356194,-0.180661002,0.866812708,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864083903,-0.384749179,0.820225825,0.000000000,0.000000000,0.001025423,0.999999474,9
1782463486.446583748,28.611280918,8123,vicon_state_data,ball,1,0,3.016376903,-0.178639002,0.870412839,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864093269,-0.384614489,0.820243265,0.000000000,0.000000000,0.001250612,0.999999218,9
1782463486.449984789,28.614681959,8124,vicon_state_data,ball,1,0,3.015481500,-0.177133994,0.873657983,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864073239,-0.384614989,0.820243341,0.000000000,0.000000000,0.001074992,0.999999422,9
1782463486.453400850,28.618098021,8125,vicon_state_data,ball,1,0,3.014605873,-0.175649211,0.876932712,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864062395,-0.384542358,0.820227306,0.000000000,0.000000000,0.001173988,0.999999311,9
1782463486.456715584,28.621412754,8126,vicon_state_data,ball,1,0,3.013714866,-0.173900334,0.880423505,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864036687,-0.384493139,0.820250903,0.000000000,0.000000000,0.001123929,0.999999368,9
1782463486.460069418,28.624766588,8127,vicon_state_data,ball,1,0,3.012732798,-0.171322743,0.884468873,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864389398,-0.383814449,0.820404699,0.000000000,0.000000000,0.001613685,0.999998698,9
1782463486.463253260,28.627950430,8128,vicon_state_data,ball,1,0,3.012109376,-0.170801257,0.886895153,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864365730,-0.383746943,0.820362074,0.000000000,0.000000000,0.001587448,0.999998740,9
1782463486.466776609,28.631473780,8129,vicon_state_data,ball,1,0,3.011312273,-0.169347955,0.890021500,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864373467,-0.383713724,0.820395218,0.000000000,0.000000000,0.001641193,0.999998653,9
1782463486.470188618,28.634885788,8130,vicon_state_data,ball,1,0,3.010478933,-0.167867181,0.893158247,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863174327,-0.384369929,0.820453979,0.000000000,0.000000000,0.000000000,1.000000000,9
1782463486.473350286,28.638047457,8131,vicon_state_data,ball,1,0,3.009678145,-0.166315359,0.896298139,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863174327,-0.384369929,0.820453979,0.000000000,0.000000000,0.000000000,1.000000000,9
1782463486.476734400,28.641431570,8132,vicon_state_data,ball,1,0,3.008855593,-0.164866584,0.899389378,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863174327,-0.384369929,0.820453979,0.000000000,0.000000000,0.000000000,1.000000000,9
1782463486.479940653,28.644637823,8133,vicon_state_data,ball,1,0,3.007978309,-0.163564228,0.902355235,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863174327,-0.384369929,0.820453979,0.000000000,0.000000000,0.000000000,1.000000000,9
1782463486.483239412,28.647936583,8134,vicon_state_data,ball,1,0,3.006875015,-0.161929099,0.905627171,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863174327,-0.384369929,0.820453979,0.000000000,0.000000000,0.000000000,1.000000000,9
1782463486.486539125,28.651236296,8135,vicon_state_data,ball,1,0,3.006480186,-0.161087143,0.908252100,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863174327,-0.384369929,0.820453979,0.000000000,0.000000000,0.000000000,1.000000000,9
1782463486.489828587,28.654525757,8136,vicon_state_data,ball,1,0,3.005639799,-0.160734097,0.910576841,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863174327,-0.384369929,0.820453979,0.000000000,0.000000000,0.000000000,1.000000000,9
1782463486.493311644,28.658008814,8137,vicon_state_data,ball,1,0,3.004200972,-0.157896941,0.914726248,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863174327,-0.384369929,0.820453979,0.000000000,0.000000000,0.000000000,1.000000000,9
1782463486.496587992,28.661285162,8138,vicon_state_data,ball,1,0,3.002365936,-0.155842285,0.918206253,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863174327,-0.384369929,0.820453979,0.000000000,0.000000000,0.000000000,1.000000000,9
1782463486.500011921,28.664709091,8139,vicon_state_data,ball,1,0,3.001900823,-0.154698515,0.921179233,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863174327,-0.384369929,0.820453979,0.000000000,0.000000000,0.000000000,1.000000000,9
1782463486.503205061,28.667902231,8140,vicon_state_data,ball,1,0,3.000959623,-0.153671310,0.923889978,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863174327,-0.384369929,0.820453979,0.000000000,0.000000000,0.000000000,1.000000000,9
1782463486.506523609,28.671220779,8141,vicon_state_data,ball,1,0,2.999937936,-0.152633306,0.926747199,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863174327,-0.384369929,0.820453979,0.000000000,0.000000000,0.000000000,1.000000000,9
1782463486.509866953,28.674564123,8142,vicon_state_data,ball,1,0,2.998897868,-0.151456519,0.929590979,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863174327,-0.384369929,0.820453979,0.000000000,0.000000000,0.000000000,1.000000000,9
1782463486.513190985,28.677888155,8143,vicon_state_data,ball,1,0,2.997762164,-0.150080301,0.932591137,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863174327,-0.384369929,0.820453979,0.000000000,0.000000000,0.000000000,1.000000000,9
1782463486.516617060,28.681314230,8144,vicon_state_data,ball,1,0,2.996630275,-0.148763386,0.935567449,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863174327,-0.384369929,0.820453979,0.000000000,0.000000000,0.000000000,1.000000000,9
1782463486.519840240,28.684537411,8145,vicon_state_data,ball,1,0,2.995410456,-0.147220143,0.938685712,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863174327,-0.384369929,0.820453979,0.000000000,0.000000000,0.000000000,1.000000000,9
1782463486.523757219,28.688454390,8146,vicon_state_data,ball,1,0,2.994336015,-0.146309621,0.941349413,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863801030,-0.383470546,0.820123445,0.000000000,0.000000000,0.001267813,0.999999196,9
1782463486.526733160,28.691430330,8147,vicon_state_data,ball,1,0,2.993194555,-0.144713656,0.944476452,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863828970,-0.383241680,0.819898506,0.000000000,0.000000000,0.002089631,0.999997817,9
1782463486.530145884,28.694843054,8148,vicon_state_data,ball,1,0,2.991954074,-0.143228055,0.947547852,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863822968,-0.383114223,0.819895358,0.000000000,0.000000000,0.001997361,0.999998005,9
1782463486.533758402,28.698455572,8149,vicon_state_data,ball,1,0,2.990845186,-0.141965814,0.950407085,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863830311,-0.383107511,0.819884101,0.000000000,0.000000000,0.002169095,0.999997648,9
1782463486.536697626,28.701394796,8150,vicon_state_data,ball,1,0,2.989632970,-0.140874752,0.953265062,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863738840,-0.383180637,0.820047675,0.000000000,0.000000000,0.001037719,0.999999462,9
1782463486.540075779,28.704772949,8151,vicon_state_data,ball,1,0,2.988469223,-0.139236432,0.956403401,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863870173,-0.383023489,0.819966648,0.000000000,0.000000000,0.002458492,0.999996978,9
1782463486.543265343,28.707962513,8152,vicon_state_data,ball,1,0,2.987253184,-0.137920170,0.959439449,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863728336,-0.383160430,0.820016357,0.000000000,0.000000000,0.001161662,0.999999325,9
1782463486.546658039,28.711355209,8153,vicon_state_data,ball,1,0,2.986069937,-0.136513766,0.962443013,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863713892,-0.383121443,0.820027319,0.000000000,0.000000000,0.001101807,0.999999393,9
1782463486.550390005,28.715087175,8154,vicon_state_data,ball,1,0,2.984877797,-0.134925073,0.965708618,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863729767,-0.382855977,0.819813026,0.000000000,0.000000000,0.001772857,0.999998428,9
1782463486.553565264,28.718262434,8155,vicon_state_data,ball,1,0,2.983747964,-0.133563690,0.968843819,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863724293,-0.382829948,0.819805813,0.000000000,0.000000000,0.001955035,0.999998089,9
1782463486.556634426,28.721331596,8156,vicon_state_data,ball,1,0,2.982669779,-0.132016578,0.972049199,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863661570,-0.383003444,0.819982607,0.000000000,0.000000000,0.000997782,0.999999502,9
