host_time_s,elapsed_s,frame_number,channel,name,ball_valid,ball_occluded,ball_x_m,ball_y_m,ball_z_m,ball_qx,ball_qy,ball_qz,ball_qw,base_valid,base_x_m,base_y_m,base_z_m,base_qx,base_qy,base_qz,base_qw
1782473753.488002777,435.288627148,77,vicon_state_data,ball,1,0,1.752739941,0.080736360,1.621688664,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822466244,-0.459581206,0.820552546,0.000000000,0.000000000,-0.038435815,0.999261071
1782473753.491034031,435.291658401,78,vicon_state_data,ball,1,0,1.741698945,0.081310550,1.623117471,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822459618,-0.459493564,0.820602417,0.000000000,0.000000000,-0.037929291,0.999280426
1782473753.494081974,435.294706345,79,vicon_state_data,ball,1,0,1.730680961,0.081895671,1.624432544,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822467632,-0.459580975,0.820541781,0.000000000,0.000000000,-0.038371036,0.999263561
1782473753.497146130,435.297770500,80,vicon_state_data,ball,1,0,1.719649966,0.082387406,1.625597998,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822462499,-0.459567767,0.820544067,0.000000000,0.000000000,-0.038375605,0.999263385
1782473753.500232935,435.300857306,81,vicon_state_data,ball,1,0,1.708604434,0.082923530,1.626627751,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822465108,-0.459564211,0.820515062,0.000000000,0.000000000,-0.038420724,0.999261651
1782473753.503331423,435.303955793,82,vicon_state_data,ball,1,0,1.697611541,0.083389577,1.627524272,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822476670,-0.459590615,0.820513768,0.000000000,0.000000000,-0.038399928,0.999262451
1782473753.573471546,435.374095917,83,vicon_state_data,ball,1,0,1.686626418,0.083877773,1.628326956,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822462672,-0.459598616,0.820512512,0.000000000,0.000000000,-0.038508635,0.999258267
1782473753.574911594,435.375535965,84,vicon_state_data,ball,1,0,1.675695884,0.084361113,1.628990629,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822468590,-0.459612763,0.820519406,0.000000000,0.000000000,-0.038474700,0.999259575
1782473753.576208830,435.376833200,85,vicon_state_data,ball,1,0,1.664752973,0.084825993,1.629560742,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822469191,-0.459594981,0.820524098,0.000000000,0.000000000,-0.038431149,0.999261251
1782473753.577502966,435.378127337,86,vicon_state_data,ball,1,0,1.653888132,0.085347311,1.629983651,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822470443,-0.459632567,0.820539226,0.000000000,0.000000000,-0.038470618,0.999259732
1782473753.578763247,435.379387617,87,vicon_state_data,ball,1,0,1.642981750,0.085826054,1.630362738,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822477342,-0.459652472,0.820531362,0.000000000,0.000000000,-0.038476620,0.999259501
1782473753.580063581,435.380687952,88,vicon_state_data,ball,1,0,1.632072707,0.086345602,1.630631935,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822484652,-0.459657030,0.820550725,0.000000000,0.000000000,-0.038494558,0.999258810
1782473753.581326246,435.381950617,89,vicon_state_data,ball,1,0,1.621166021,0.086794043,1.630765429,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822490060,-0.459579872,0.820630021,0.000000000,0.000000000,-0.037866816,0.999282795
1782473753.582608700,435.383233070,90,vicon_state_data,ball,1,0,1.610315328,0.087342394,1.630760695,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822478833,-0.459648907,0.820573559,0.000000000,0.000000000,-0.038367730,0.999263688
1782473753.583893299,435.384517670,91,vicon_state_data,ball,1,0,1.599490892,0.087901601,1.630657370,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822490222,-0.459657943,0.820575257,0.000000000,0.000000000,-0.038303304,0.999266159
1782473753.585181475,435.385805845,92,vicon_state_data,ball,1,0,1.588698212,0.088529617,1.630442332,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822481995,-0.459632193,0.820559040,0.000000000,0.000000000,-0.038386943,0.999262950
1782473753.586392641,435.387017012,93,vicon_state_data,ball,1,0,1.458544906,0.095926134,1.619377197,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822489573,-0.459676491,0.820552303,0.000000000,0.000000000,-0.038447440,0.999260624
1782473753.587641001,435.388265371,94,vicon_state_data,ball,1,0,1.447783651,0.096265960,1.617583903,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822498961,-0.459693937,0.820591649,0.000000000,0.000000000,-0.038470875,0.999259722
1782473753.589955568,435.390579939,95,vicon_state_data,ball,1,0,1.437042815,0.096596831,1.615715137,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822500508,-0.459635268,0.820643535,0.000000000,0.000000000,-0.038037860,0.999276299
1782473753.592206240,435.392830610,96,vicon_state_data,ball,1,0,1.426330487,0.096931223,1.613693782,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822494287,-0.459692948,0.820602572,0.000000000,0.000000000,-0.038438496,0.999260968
1782473753.594745398,435.395369768,97,vicon_state_data,ball,1,0,1.415621554,0.097212106,1.611588723,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822488522,-0.459697895,0.820598649,0.000000000,0.000000000,-0.038466729,0.999259882
1782473753.597271442,435.397895813,98,vicon_state_data,ball,1,0,1.404913304,0.097617933,1.609378184,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822500551,-0.459710553,0.820613145,0.000000000,0.000000000,-0.038460163,0.999260134
1782473753.600506306,435.401130676,99,vicon_state_data,ball,1,0,1.394183018,0.098027980,1.607063079,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822508011,-0.459738170,0.820610631,0.000000000,0.000000000,-0.038477771,0.999259456
1782473753.603751898,435.404376268,100,vicon_state_data,ball,1,0,1.383513686,0.098432748,1.604665811,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822499519,-0.459730334,0.820614381,0.000000000,0.000000000,-0.038368566,0.999263655
1782473753.607060194,435.407684565,101,vicon_state_data,ball,1,0,1.372784083,0.098954140,1.601982093,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822501384,-0.459745734,0.820597623,0.000000000,0.000000000,-0.038512539,0.999258117
1782473753.610306740,435.410931110,102,vicon_state_data,ball,1,0,1.362183498,0.099445148,1.599544738,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822502704,-0.459762463,0.820586682,0.000000000,0.000000000,-0.038578699,0.999255565
1782473753.613556147,435.414180517,103,vicon_state_data,ball,1,0,1.351415847,0.099920806,1.596646150,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822496053,-0.459766154,0.820567330,0.000000000,0.000000000,-0.038570074,0.999255898
1782473753.616758823,435.417383194,104,vicon_state_data,ball,1,0,1.340870597,0.100615838,1.594001492,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822491162,-0.459748638,0.820580742,0.000000000,0.000000000,-0.038541374,0.999257005
1782473753.619975328,435.420599699,105,vicon_state_data,ball,1,0,1.330207978,0.101337195,1.590991583,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822499847,-0.459782713,0.820569581,0.000000000,0.000000000,-0.038599429,0.999254764
1782473753.623209715,435.423834085,106,vicon_state_data,ball,1,0,1.319569351,0.101921506,1.588052916,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822496561,-0.459754758,0.820568780,0.000000000,0.000000000,-0.038614268,0.999254191
1782473753.626443148,435.427067518,107,vicon_state_data,ball,1,0,1.308958007,0.102576129,1.584944699,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822499716,-0.459802053,0.820575391,0.000000000,0.000000000,-0.038642166,0.999253113
1782473753.629809618,435.430433989,108,vicon_state_data,ball,1,0,1.298331790,0.103102378,1.581743507,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822500363,-0.459774989,0.820559480,0.000000000,0.000000000,-0.038664475,0.999252250
